accuracy
0.4599999785423279
0.4099999964237213
0.4599999785423279
0.4400000274181366
0.5399999618530273
0.5299999713897705
0.6299999356269836
0.559999942779541
0.4899999797344208
0.47999998927116394
0.5199999809265137
0.41999995708465576
0.4699999690055847
0.6000000238418579
0.46000000834465027
0.559999942779541
0.5099999904632568
0.5299999713897705
0.3999999761581421
0.4599999785423279
0.3700000047683716
0.5899999737739563
0.5099999308586121
0.5099999904632568
0.5799999833106995
0.4899999797344208
0.559999942779541
0.6399999856948853
0.6200000047683716
0.5999999642372131
0.5099999904632568
0.6299999356269836
0.5699999928474426
0.4399999976158142
0.5799999833106995
0.6100000143051147
0.5499999523162842
0.4899999797344208
0.6100000143051147
0.5899999737739563
0.5899999141693115
0.6000000238418579
0.60999995470047
0.5699999928474426
0.5799999237060547
0.5799999237060547
0.5899999737739563
0.5699999332427979
0.6299999952316284
0.5399999618530273
0.6600000262260437
0.6199999451637268
0.5299999713897705
0.6799999475479126
0.60999995470047
0.4899999797344208
0.5399999618530273
0.4999999701976776
0.6399999856948853
0.4599999785423279
0.5399999618530273
0.60999995470047
0.4899999797344208
0.4099999964237213
0.5299999713897705
0.4699999988079071
0.5799999833106995
0.559999942779541
0.550000011920929
0.4000000059604645
0.559999942779541
0.6799999475479126
0.5699999332427979
0.5699999332427979
0.5299999713897705
0.6599999666213989
0.46000000834465027
0.5799999833106995
0.5299999713897705
0.5699999332427979
0.5999999642372131
0.5699999332427979
0.44999998807907104
0.5499999523162842
0.6799999475479126
0.559999942779541
0.5099999904632568
0.6200000047683716
0.4699999988079071
0.6200000643730164
0.5699999332427979
0.5899999141693115
0.5900000333786011
0.5499999523162842
0.5499999523162842
0.5699999332427979
0.5499999523162842
0.5600000023841858
0.60999995470047
0.6100000143051147
0.5099999904632568
0.5899999141693115
0.5199999809265137
0.6299999356269836
0.5
0.5299999713897705
0.5699999332427979
0.5099999904632568
0.6499999761581421
0.60999995470047
0.5099999904632568
0.35999998450279236
0.4699999690055847
0.5099999904632568
0.47999998927116394
0.559999942779541
0.4699999988079071
0.5899999141693115
0.559999942779541
0.5699999928474426
0.6299999952316284
0.5600000023841858
0.5699999928474426
0.5899999737739563
0.6000000238418579
0.6200000047683716
0.5199999809265137
0.5499999523162842
0.3699999749660492
0.41999998688697815
0.5899999737739563
0.5299999713897705
0.6699999570846558
0.5999999642372131
0.5399999618530273
0.60999995470047
0.6199999451637268
0.4599999785423279
0.6100000143051147
0.5299999713897705
0.5799999833106995
0.47999998927116394
0.5399999618530273
0.5999999642372131
0.46000000834465027
0.5199999809265137
0.6599999666213989
0.6299999952316284
0.5999999642372131
0.4599999785423279
0.4999999701976776
0.5899999737739563
0.6399999260902405
0.6399999856948853
0.5999999642372131
0.4899999797344208
0.4699999988079071
0.49000000953674316
0.5499999523162842
0.5799999237060547
0.4899999797344208
0.5299999713897705
0.5899999737739563
0.5399999618530273
0.6699999570846558
0.4699999988079071
0.559999942779541
0.3999999761581421
0.5699999332427979
0.5899999737739563
0.5499999523162842
0.5099999904632568
0.6499999761581421
0.5699999332427979
0.5600000023841858
0.41999995708465576
0.60999995470047
0.5899999737739563
0.5499999523162842
0.44999998807907104
0.7099999189376831
0.6299999952316284
0.6399999856948853
0.6599999666213989
0.47999998927116394
0.5199999809265137
0.559999942779541
0.4599999785423279
0.4699999988079071
0.6199999451637268
0.6299999952316284
0.5499999523162842
0.4099999666213989
0.6000000238418579
0.6299999952316284
0.6299999952316284
0.6499999761581421
0.5699999332427979
0.6199999451637268
0.4899999797344208
0.49000000953674316
0.5699999928474426
0.5799999237060547
0.6899999976158142
0.4599999785423279
0.6299999356269836
0.5799999237060547
0.5699999928474426
0.4999999701976776
0.5299999713897705
0.6499999761581421
0.6600000262260437
0.5899999141693115
0.4999999701976776
0.5299999713897705
0.41999995708465576
0.7499999403953552
0.47999998927116394
0.5199999809265137
0.6299999952316284
0.6199999451637268
0.5299999713897705
0.6599999666213989
0.5899999737739563
0.6299999952316284
0.4599999785423279
0.60999995470047
0.6000000238418579
0.6399999856948853
0.559999942779541
0.4000000059604645
0.6599999666213989
0.60999995470047
0.559999942779541
0.5499999523162842
0.5199999809265137
0.6399999856948853
0.5899999737739563
0.4999999701976776
0.6499999761581421
0.5399999618530273
0.5899999737739563
0.559999942779541
0.38999998569488525
